stamp,elapsed,x,y,z,frame_id
1786508529.769011,0.000000,-0.006860,-0.044200,-1.558350,ndi
1786508529.786483,0.017472,-0.006870,-0.044210,-1.558330,ndi
1786508529.804007,0.034996,-0.006870,-0.044200,-1.558310,ndi
1786508529.819050,0.050039,-0.006860,-0.044210,-1.558300,ndi
1786508529.836507,0.067496,-0.006860,-0.044210,-1.558320,ndi
1786508529.851647,0.082635,-0.006870,-0.044210,-1.558330,ndi
1786508529.868996,0.099985,-0.006870,-0.044210,-1.558310,ndi
1786508529.886473,0.117462,-0.006860,-0.044200,-1.558320,ndi
1786508529.901611,0.132599,-0.006870,-0.044210,-1.558310,ndi
1786508529.919011,0.150000,-0.006880,-0.044210,-1.558350,ndi
1786508529.936473,0.167462,-0.006880,-0.044200,-1.558330,ndi
1786508529.951492,0.182481,-0.006870,-0.044210,-1.558330,ndi
1786508529.968994,0.199983,-0.006860,-0.044210,-1.558340,ndi
1786508529.986484,0.217473,-0.006860,-0.044210,-1.558320,ndi
1786508530.003985,0.234974,-0.006850,-0.044210,-1.558350,ndi
1786508530.019010,0.249999,-0.006860,-0.044210,-1.558340,ndi
1786508530.036521,0.267510,-0.006860,-0.044210,-1.558330,ndi
1786508530.051661,0.282649,-0.006870,-0.044210,-1.558310,ndi
1786508530.069051,0.300039,-0.006870,-0.044210,-1.558350,ndi
1786508530.086528,0.317517,-0.006860,-0.044210,-1.558330,ndi
1786508530.101613,0.332602,-0.006870,-0.044210,-1.558340,ndi
1786508530.119050,0.350039,-0.006870,-0.044200,-1.558310,ndi
1786508530.136503,0.367491,-0.006870,-0.044210,-1.558340,ndi
1786508530.151517,0.382505,-0.006880,-0.044210,-1.558320,ndi
1786508530.169006,0.399995,-0.006870,-0.044210,-1.558310,ndi
1786508530.186492,0.417481,-0.006860,-0.044210,-1.558320,ndi
1786508530.201497,0.432486,-0.006870,-0.044210,-1.558300,ndi
1786508530.219002,0.449990,-0.006860,-0.044210,-1.558310,ndi
1786508530.236487,0.467476,-0.006860,-0.044210,-1.558310,ndi
1786508530.251501,0.482489,-0.006880,-0.044210,-1.558310,ndi
1786508530.269007,0.499996,-0.006860,-0.044210,-1.558310,ndi
1786508530.286484,0.517473,-0.006870,-0.044210,-1.558310,ndi
1786508530.301629,0.532617,-0.006870,-0.044210,-1.558340,ndi
