stamp,elapsed,x,y,z,frame_id
1786507838.269239,0.000000,-0.007380,-0.044400,-1.558180,ndi
1786507838.286783,0.017544,-0.007380,-0.044410,-1.558210,ndi
1786507838.301739,0.032501,-0.007370,-0.044390,-1.558200,ndi
1786507838.319461,0.050222,-0.007370,-0.044380,-1.558180,ndi
1786507838.336893,0.067654,-0.007380,-0.044410,-1.558200,ndi
1786507838.351787,0.082549,-0.007380,-0.044410,-1.558200,ndi
1786507838.369243,0.100004,-0.007380,-0.044390,-1.558200,ndi
1786507838.386843,0.117604,-0.007370,-0.044380,-1.558200,ndi
1786507838.402005,0.132766,-0.007380,-0.044400,-1.558170,ndi
1786507838.419507,0.150268,-0.007380,-0.044410,-1.558190,ndi
1786507838.437025,0.167786,-0.007370,-0.044380,-1.558170,ndi
1786507838.451802,0.182563,-0.007380,-0.044390,-1.558180,ndi
1786507838.469279,0.200040,-0.007370,-0.044410,-1.558200,ndi
1786507838.486811,0.217572,-0.007370,-0.044400,-1.558180,ndi
1786507838.501783,0.232544,-0.007380,-0.044380,-1.558190,ndi
1786507838.519435,0.250196,-0.007380,-0.044390,-1.558190,ndi
1786507838.536944,0.267705,-0.007380,-0.044410,-1.558170,ndi
1786507838.551883,0.282645,-0.007380,-0.044390,-1.558180,ndi
1786507838.569263,0.300025,-0.007380,-0.044380,-1.558190,ndi
1786507838.587071,0.317832,-0.007380,-0.044400,-1.558190,ndi
1786507838.601797,0.332558,-0.007370,-0.044410,-1.558180,ndi
1786507838.619316,0.350078,-0.007370,-0.044390,-1.558220,ndi
1786507838.636800,0.367561,-0.007370,-0.044390,-1.558190,ndi
1786507838.651797,0.382558,-0.007380,-0.044400,-1.558180,ndi
1786507838.669274,0.400035,-0.007380,-0.044400,-1.558210,ndi
1786507838.686815,0.417576,-0.007380,-0.044380,-1.558190,ndi
1786507838.701808,0.432570,-0.007370,-0.044390,-1.558200,ndi
1786507838.719304,0.450065,-0.007380,-0.044410,-1.558190,ndi
1786507838.736898,0.467659,-0.007380,-0.044390,-1.558190,ndi
1786507838.751917,0.482678,-0.007380,-0.044390,-1.558180,ndi
1786507838.769240,0.500001,-0.007380,-0.044400,-1.558180,ndi
1786507838.786765,0.517526,-0.007370,-0.044400,-1.558180,ndi
1786507838.801825,0.532586,-0.007380,-0.044390,-1.558180,ndi
1786507838.819378,0.550139,-0.007370,-0.044380,-1.558200,ndi
1786507838.836927,0.567688,-0.007370,-0.044410,-1.558170,ndi
1786507838.851805,0.582567,-0.007370,-0.044410,-1.558190,ndi
1786507838.869322,0.600083,-0.007370,-0.044390,-1.558160,ndi
1786507838.886785,0.617546,-0.007370,-0.044380,-1.558190,ndi
1786507838.901753,0.632514,-0.007370,-0.044410,-1.558190,ndi
1786507838.919276,0.650037,-0.007360,-0.044410,-1.558170,ndi
1786507838.936833,0.667595,-0.007380,-0.044390,-1.558180,ndi
1786507838.951773,0.682534,-0.007370,-0.044390,-1.558180,ndi
1786507838.969266,0.700027,-0.007370,-0.044410,-1.558170,ndi
1786507838.986831,0.717592,-0.007380,-0.044400,-1.558180,ndi
1786507839.001822,0.732584,-0.007360,-0.044380,-1.558190,ndi
1786507839.019334,0.750095,-0.007370,-0.044390,-1.558160,ndi
1786507839.036828,0.767589,-0.007370,-0.044410,-1.558160,ndi
1786507839.051889,0.782650,-0.007370,-0.044400,-1.558160,ndi
1786507839.069286,0.800048,-0.007370,-0.044380,-1.558190,ndi
1786507839.086776,0.817537,-0.007370,-0.044390,-1.558180,ndi
1786507839.101777,0.832538,-0.007370,-0.044410,-1.558180,ndi
1786507839.119323,0.850084,-0.007380,-0.044400,-1.558200,ndi
1786507839.136847,0.867608,-0.007380,-0.044380,-1.558160,ndi
1786507839.151900,0.882661,-0.007370,-0.044390,-1.558180,ndi
