stamp,elapsed,x,y,z,frame_id
1786509514.518581,0.000000,-0.007100,-0.044220,-1.558220,ndi
1786509514.536075,0.017494,-0.007110,-0.044220,-1.558220,ndi
1786509514.553564,0.034984,-0.007100,-0.044210,-1.558230,ndi
1786509514.568552,0.049971,-0.007100,-0.044210,-1.558220,ndi
1786509514.586050,0.067469,-0.007110,-0.044220,-1.558210,ndi
1786509514.603585,0.085004,-0.007110,-0.044210,-1.558220,ndi
1786509514.618572,0.099991,-0.007120,-0.044210,-1.558200,ndi
1786509514.636071,0.117491,-0.007120,-0.044220,-1.558210,ndi
1786509514.653563,0.134982,-0.007110,-0.044220,-1.558210,ndi
1786509514.668565,0.149984,-0.007110,-0.044210,-1.558220,ndi
1786509514.686037,0.167456,-0.007120,-0.044210,-1.558230,ndi
1786509514.703535,0.184954,-0.007110,-0.044210,-1.558200,ndi
1786509514.718565,0.199984,-0.007100,-0.044220,-1.558210,ndi
1786509514.736069,0.217489,-0.007100,-0.044210,-1.558200,ndi
1786509514.753540,0.234959,-0.007100,-0.044210,-1.558220,ndi
1786509514.768549,0.249968,-0.007110,-0.044220,-1.558230,ndi
1786509514.786053,0.267473,-0.007110,-0.044220,-1.558240,ndi
1786509514.803560,0.284980,-0.007110,-0.044210,-1.558210,ndi
1786509514.818568,0.299987,-0.007110,-0.044200,-1.558200,ndi
1786509514.836085,0.317505,-0.007110,-0.044220,-1.558230,ndi
1786509514.853556,0.334975,-0.007100,-0.044220,-1.558190,ndi
1786509514.868539,0.349958,-0.007110,-0.044210,-1.558240,ndi
1786509514.886038,0.367458,-0.007110,-0.044210,-1.558220,ndi
1786509514.903550,0.384969,-0.007110,-0.044220,-1.558250,ndi
1786509514.918574,0.399994,-0.007100,-0.044220,-1.558220,ndi
1786509514.936066,0.417485,-0.007100,-0.044210,-1.558220,ndi
1786509514.953561,0.434980,-0.007110,-0.044200,-1.558220,ndi
1786509514.968560,0.449980,-0.007100,-0.044220,-1.558200,ndi
1786509514.986079,0.467498,-0.007110,-0.044220,-1.558220,ndi
1786509515.003611,0.485030,-0.007110,-0.044210,-1.558230,ndi
1786509515.018577,0.499996,-0.007120,-0.044200,-1.558220,ndi
1786509515.036080,0.517500,-0.007110,-0.044220,-1.558230,ndi
1786509515.053573,0.534992,-0.007110,-0.044220,-1.558220,ndi
1786509515.068562,0.549981,-0.007110,-0.044210,-1.558230,ndi
1786509515.086066,0.567486,-0.007100,-0.044210,-1.558220,ndi
1786509515.103549,0.584969,-0.007110,-0.044220,-1.558240,ndi
1786509515.118557,0.599976,-0.007100,-0.044220,-1.558210,ndi
1786509515.136057,0.617477,-0.007100,-0.044210,-1.558220,ndi
1786509515.153539,0.634958,-0.007100,-0.044200,-1.558250,ndi
1786509515.168549,0.649968,-0.007100,-0.044210,-1.558200,ndi
1786509515.186072,0.667491,-0.007110,-0.044220,-1.558210,ndi
1786509515.203620,0.685040,-0.007120,-0.044210,-1.558200,ndi
1786509515.218579,0.699998,-0.007110,-0.044200,-1.558210,ndi
1786509515.236116,0.717535,-0.007110,-0.044220,-1.558230,ndi
1786509515.253593,0.735013,-0.007100,-0.044220,-1.558220,ndi
1786509515.268573,0.749992,-0.007100,-0.044210,-1.558240,ndi
1786509515.286066,0.767485,-0.007110,-0.044200,-1.558210,ndi
1786509515.303591,0.785011,-0.007100,-0.044220,-1.558230,ndi
1786509515.318598,0.800017,-0.007100,-0.044220,-1.558210,ndi
1786509515.336083,0.817502,-0.007110,-0.044210,-1.558220,ndi
1786509515.353606,0.835025,-0.007110,-0.044210,-1.558210,ndi
1786509515.368630,0.850049,-0.007110,-0.044220,-1.558230,ndi
1786509515.386099,0.867518,-0.007110,-0.044210,-1.558220,ndi
1786509515.403591,0.885010,-0.007110,-0.044200,-1.558210,ndi
1786509515.418601,0.900020,-0.007110,-0.044210,-1.558230,ndi
