stamp,elapsed,x,y,z,frame_id
1786507175.019931,0.000000,-0.008490,-0.044060,-1.558330,ndi
1786507175.034967,0.015036,-0.008480,-0.044060,-1.558330,ndi
1786507175.052404,0.032474,-0.008480,-0.044080,-1.558320,ndi
1786507175.069919,0.049988,-0.008490,-0.044070,-1.558330,ndi
1786507175.084953,0.065022,-0.008480,-0.044060,-1.558320,ndi
1786507175.102453,0.082522,-0.008470,-0.044070,-1.558320,ndi
1786507175.120121,0.100190,-0.008480,-0.044070,-1.558320,ndi
1786507175.135228,0.115297,-0.008480,-0.044070,-1.558320,ndi
1786507175.152493,0.132563,-0.008480,-0.044060,-1.558300,ndi
1786507175.169910,0.149979,-0.008480,-0.044070,-1.558330,ndi
1786507175.184951,0.165020,-0.008490,-0.044070,-1.558310,ndi
1786507175.202470,0.182539,-0.008490,-0.044070,-1.558320,ndi
1786507175.219963,0.200032,-0.008480,-0.044060,-1.558340,ndi
1786507175.234980,0.215049,-0.008490,-0.044070,-1.558320,ndi
1786507175.252556,0.232625,-0.008490,-0.044070,-1.558310,ndi
1786507175.269943,0.250012,-0.008480,-0.044060,-1.558280,ndi
1786507175.287393,0.267462,-0.008490,-0.044060,-1.558280,ndi
1786507175.302479,0.282549,-0.008480,-0.044060,-1.558280,ndi
1786507175.320127,0.300197,-0.008480,-0.044060,-1.558260,ndi
1786507175.337543,0.317612,-0.008490,-0.044050,-1.558270,ndi
1786507175.352426,0.332495,-0.008480,-0.044050,-1.558300,ndi
1786507175.369904,0.349973,-0.008480,-0.044070,-1.558290,ndi
1786507175.384947,0.365016,-0.008500,-0.044070,-1.558260,ndi
1786507175.402529,0.382598,-0.008490,-0.044060,-1.558280,ndi
1786507175.420009,0.400078,-0.008490,-0.044060,-1.558300,ndi
1786507175.435148,0.415218,-0.008490,-0.044070,-1.558290,ndi
1786507175.452531,0.432601,-0.008500,-0.044070,-1.558280,ndi
1786507175.469926,0.449995,-0.008490,-0.044060,-1.558290,ndi
1786507175.484941,0.465011,-0.008480,-0.044060,-1.558280,ndi
1786507175.502431,0.482501,-0.008480,-0.044070,-1.558280,ndi
1786507175.520076,0.500145,-0.008490,-0.044070,-1.558290,ndi
1786507175.535147,0.515217,-0.008490,-0.044060,-1.558300,ndi
1786507175.552509,0.532578,-0.008480,-0.044060,-1.558290,ndi
1786507175.569914,0.549983,-0.008490,-0.044080,-1.558330,ndi
1786507175.587374,0.567443,-0.008490,-0.044070,-1.558320,ndi
1786507175.602435,0.582505,-0.008490,-0.044060,-1.558290,ndi
1786507175.620005,0.600075,-0.008490,-0.044070,-1.558320,ndi
1786507175.635034,0.615103,-0.008470,-0.044070,-1.558300,ndi
1786507175.652419,0.632488,-0.008470,-0.044070,-1.558290,ndi
1786507175.669924,0.649994,-0.008480,-0.044070,-1.558290,ndi
1786507175.684957,0.665026,-0.008480,-0.044070,-1.558310,ndi
1786507175.702476,0.682545,-0.008490,-0.044070,-1.558280,ndi
1786507175.720023,0.700092,-0.008480,-0.044070,-1.558290,ndi
1786507175.737485,0.717555,-0.008480,-0.044060,-1.558290,ndi
1786507175.752510,0.732579,-0.008480,-0.044070,-1.558320,ndi
1786507175.769915,0.749984,-0.008500,-0.044070,-1.558300,ndi
1786507175.784958,0.765027,-0.008490,-0.044070,-1.558290,ndi
1786507175.802419,0.782489,-0.008490,-0.044060,-1.558320,ndi
1786507175.820066,0.800135,-0.008480,-0.044070,-1.558320,ndi
1786507175.835248,0.815318,-0.008480,-0.044070,-1.558310,ndi
1786507175.852579,0.832649,-0.008490,-0.044060,-1.558310,ndi
1786507175.869911,0.849981,-0.008490,-0.044060,-1.558310,ndi
1786507175.884937,0.865006,-0.008470,-0.044070,-1.558330,ndi
1786507175.902473,0.882542,-0.008490,-0.044070,-1.558300,ndi
1786507175.920066,0.900136,-0.008490,-0.044060,-1.558300,ndi
1786507175.935194,0.915263,-0.008470,-0.044060,-1.558310,ndi
1786507175.952541,0.932610,-0.008490,-0.044070,-1.558290,ndi
1786507175.969912,0.949981,-0.008480,-0.044070,-1.558310,ndi
1786507175.984930,0.964999,-0.008490,-0.044060,-1.558280,ndi
1786507176.002428,0.982497,-0.008500,-0.044060,-1.558310,ndi
1786507176.020118,1.000188,-0.008480,-0.044070,-1.558280,ndi
1786507176.034998,1.015067,-0.008490,-0.044070,-1.558300,ndi
1786507176.052589,1.032658,-0.008490,-0.044060,-1.558310,ndi
1786507176.069942,1.050011,-0.008490,-0.044070,-1.558290,ndi
1786507176.084940,1.065009,-0.008490,-0.044070,-1.558280,ndi
1786507176.102549,1.082618,-0.008490,-0.044060,-1.558300,ndi
1786507176.120014,1.100083,-0.008480,-0.044070,-1.558290,ndi
1786507176.134962,1.115032,-0.008490,-0.044070,-1.558310,ndi
1786507176.152458,1.132527,-0.008500,-0.044070,-1.558310,ndi
1786507176.169946,1.150015,-0.008490,-0.044060,-1.558310,ndi
1786507176.184933,1.165002,-0.008500,-0.044070,-1.558320,ndi
1786507176.202570,1.182639,-0.008500,-0.044080,-1.558330,ndi
1786507176.220109,1.200178,-0.008480,-0.044060,-1.558340,ndi
1786507176.235215,1.215284,-0.008490,-0.044060,-1.558320,ndi
1786507176.252487,1.232557,-0.008490,-0.044070,-1.558310,ndi
1786507176.269934,1.250004,-0.008460,-0.044070,-1.558300,ndi
1786507176.284951,1.265020,-0.008500,-0.044070,-1.558280,ndi
1786507176.302615,1.282685,-0.008480,-0.044060,-1.558300,ndi
1786507176.320075,1.300144,-0.008460,-0.044070,-1.558300,ndi
1786507176.335142,1.315212,-0.008500,-0.044080,-1.558300,ndi
1786507176.352508,1.332577,-0.008470,-0.044060,-1.558300,ndi
1786507176.369945,1.350014,-0.008490,-0.044060,-1.558290,ndi
1786507176.387404,1.367473,-0.008500,-0.044080,-1.558280,ndi
1786507176.402570,1.382639,-0.008470,-0.044080,-1.558290,ndi
1786507176.420101,1.400171,-0.008490,-0.044060,-1.558280,ndi
1786507176.435161,1.415230,-0.008480,-0.044060,-1.558320,ndi
1786507176.452534,1.432604,-0.008480,-0.044070,-1.558300,ndi
1786507176.469934,1.450004,-0.008470,-0.044070,-1.558310,ndi
1786507176.484907,1.464976,-0.008490,-0.044070,-1.558310,ndi
1786507176.502479,1.482548,-0.008480,-0.044070,-1.558320,ndi
1786507176.520015,1.500084,-0.008470,-0.044070,-1.558320,ndi
1786507176.535168,1.515237,-0.008500,-0.044070,-1.558300,ndi
1786507176.552556,1.532625,-0.008480,-0.044070,-1.558300,ndi
1786507176.569957,1.550026,-0.008480,-0.044070,-1.558300,ndi
1786507176.584938,1.565007,-0.008500,-0.044070,-1.558330,ndi
1786507176.602441,1.582511,-0.008480,-0.044070,-1.558320,ndi
1786507176.620070,1.600140,-0.008490,-0.044070,-1.558300,ndi
1786507176.637552,1.617621,-0.008490,-0.044070,-1.558310,ndi
1786507176.652522,1.632591,-0.008480,-0.044060,-1.558300,ndi
1786507176.669915,1.649985,-0.008490,-0.044070,-1.558310,ndi
1786507176.684999,1.665068,-0.008480,-0.044070,-1.558320,ndi
1786507176.702452,1.682521,-0.008490,-0.044070,-1.558290,ndi
1786507176.719956,1.700025,-0.008490,-0.044070,-1.558280,ndi
1786507176.735002,1.715071,-0.008470,-0.044060,-1.558290,ndi
1786507176.752526,1.732595,-0.008490,-0.044060,-1.558300,ndi
1786507176.769895,1.749964,-0.008490,-0.044070,-1.558300,ndi
1786507176.784956,1.765025,-0.008500,-0.044070,-1.558330,ndi
1786507176.802565,1.782635,-0.008480,-0.044060,-1.558290,ndi
1786507176.820115,1.800184,-0.008480,-0.044060,-1.558320,ndi
1786507176.835222,1.815292,-0.008490,-0.044070,-1.558320,ndi
1786507176.852562,1.832631,-0.008470,-0.044070,-1.558310,ndi
1786507176.869981,1.850050,-0.008490,-0.044060,-1.558320,ndi
1786507176.884966,1.865036,-0.008480,-0.044060,-1.558340,ndi
1786507176.902439,1.882509,-0.008480,-0.044070,-1.558310,ndi
1786507176.920117,1.900186,-0.008490,-0.044070,-1.558300,ndi
1786507176.935011,1.915080,-0.008480,-0.044060,-1.558300,ndi
1786507176.952595,1.932664,-0.008490,-0.044050,-1.558320,ndi
1786507176.969942,1.950011,-0.008500,-0.044070,-1.558330,ndi
1786507176.984928,1.964997,-0.008480,-0.044080,-1.558340,ndi
1786507177.002526,1.982595,-0.008490,-0.044060,-1.558330,ndi
1786507177.020108,2.000177,-0.008480,-0.044050,-1.558320,ndi
1786507177.037617,2.017687,-0.008480,-0.044070,-1.558350,ndi
1786507177.052555,2.032624,-0.008480,-0.044070,-1.558340,ndi
1786507177.069900,2.049969,-0.008480,-0.044050,-1.558340,ndi
1786507177.084949,2.065019,-0.008480,-0.044050,-1.558340,ndi
1786507177.102539,2.082608,-0.008480,-0.044070,-1.558340,ndi
1786507177.120032,2.100101,-0.008490,-0.044070,-1.558340,ndi
1786507177.137547,2.117617,-0.008480,-0.044050,-1.558330,ndi
1786507177.152487,2.132557,-0.008490,-0.044050,-1.558320,ndi
1786507177.169905,2.149975,-0.008490,-0.044080,-1.558300,ndi
1786507177.184920,2.164989,-0.008470,-0.044080,-1.558320,ndi
1786507177.202512,2.182581,-0.008490,-0.044050,-1.558310,ndi
1786507177.220015,2.200084,-0.008480,-0.044060,-1.558280,ndi
1786507177.235064,2.215134,-0.008480,-0.044070,-1.558310,ndi
1786507177.252584,2.232653,-0.008490,-0.044070,-1.558290,ndi
1786507177.269939,2.250009,-0.008490,-0.044050,-1.558300,ndi
1786507177.284967,2.265037,-0.008480,-0.044060,-1.558300,ndi
1786507177.302567,2.282637,-0.008490,-0.044080,-1.558320,ndi
1786507177.320138,2.300208,-0.008490,-0.044060,-1.558280,ndi
1786507177.335227,2.315296,-0.008490,-0.044050,-1.558300,ndi
1786507177.352549,2.332618,-0.008500,-0.044060,-1.558290,ndi
1786507177.369983,2.350052,-0.008500,-0.044080,-1.558310,ndi
1786507177.384954,2.365024,-0.008480,-0.044070,-1.558310,ndi
1786507177.402515,2.382585,-0.008490,-0.044050,-1.558270,ndi
1786507177.420102,2.400171,-0.008480,-0.044070,-1.558300,ndi
1786507177.435282,2.415352,-0.008480,-0.044070,-1.558340,ndi
1786507177.452568,2.432637,-0.008480,-0.044060,-1.558280,ndi
1786507177.469949,2.450018,-0.008490,-0.044060,-1.558280,ndi
1786507177.484975,2.465044,-0.008500,-0.044070,-1.558300,ndi
1786507177.502495,2.482564,-0.008490,-0.044080,-1.558310,ndi
1786507177.519988,2.500057,-0.008490,-0.044060,-1.558300,ndi
1786507177.535029,2.515098,-0.008500,-0.044060,-1.558290,ndi
1786507177.552501,2.532571,-0.008500,-0.044070,-1.558290,ndi
1786507177.569908,2.549978,-0.008480,-0.044080,-1.558300,ndi
1786507177.584939,2.565008,-0.008490,-0.044070,-1.558290,ndi
1786507177.602466,2.582536,-0.008490,-0.044060,-1.558300,ndi
1786507177.620001,2.600070,-0.008490,-0.044070,-1.558300,ndi
1786507177.635115,2.615184,-0.008480,-0.044070,-1.558310,ndi
1786507177.652516,2.632585,-0.008480,-0.044070,-1.558320,ndi
1786507177.669933,2.650002,-0.008490,-0.044060,-1.558310,ndi
1786507177.684947,2.665017,-0.008490,-0.044070,-1.558320,ndi
1786507177.702463,2.682532,-0.008490,-0.044080,-1.558300,ndi
1786507177.719970,2.700039,-0.008490,-0.044060,-1.558320,ndi
