stamp,elapsed,x,y,z,frame_id
1786509833.820349,0.000000,-0.008430,-0.044310,-1.558020,ndi
1786509833.836586,0.016238,-0.008430,-0.044310,-1.558020,ndi
1786509833.851595,0.031247,-0.008430,-0.044310,-1.557980,ndi
1786509833.869042,0.048693,-0.008430,-0.044300,-1.558020,ndi
1786509833.886548,0.066199,-0.008420,-0.044310,-1.558000,ndi
1786509833.901606,0.081258,-0.008410,-0.044310,-1.558010,ndi
1786509833.919074,0.098725,-0.008420,-0.044310,-1.558010,ndi
1786509833.936570,0.116222,-0.008420,-0.044300,-1.558020,ndi
1786509833.951571,0.131222,-0.008420,-0.044310,-1.558010,ndi
1786509833.969179,0.148831,-0.008420,-0.044320,-1.558000,ndi
1786509833.986578,0.166230,-0.008430,-0.044310,-1.558020,ndi
1786509834.001607,0.181259,-0.008430,-0.044300,-1.558000,ndi
1786509834.019104,0.198756,-0.008430,-0.044310,-1.558000,ndi
1786509834.036558,0.216210,-0.008420,-0.044310,-1.558040,ndi
1786509834.051593,0.231244,-0.008440,-0.044310,-1.558020,ndi
1786509834.069027,0.248679,-0.008430,-0.044310,-1.558010,ndi
1786509834.086573,0.266224,-0.008410,-0.044310,-1.558020,ndi
1786509834.101586,0.281237,-0.008420,-0.044310,-1.558000,ndi
1786509834.119075,0.298727,-0.008420,-0.044300,-1.558000,ndi
1786509834.136571,0.316223,-0.008410,-0.044310,-1.558030,ndi
1786509834.151582,0.331234,-0.008430,-0.044320,-1.558020,ndi
1786509834.169072,0.348724,-0.008420,-0.044310,-1.558010,ndi
1786509834.186595,0.366246,-0.008400,-0.044300,-1.557990,ndi
1786509834.201682,0.381333,-0.008430,-0.044300,-1.558010,ndi
1786509834.219118,0.398770,-0.008420,-0.044310,-1.558000,ndi
1786509834.236610,0.416261,-0.008410,-0.044310,-1.558030,ndi
1786509834.251608,0.431259,-0.008430,-0.044300,-1.558010,ndi
1786509834.269087,0.448739,-0.008400,-0.044310,-1.557990,ndi
1786509834.286571,0.466222,-0.008420,-0.044310,-1.558020,ndi
1786509834.301607,0.481259,-0.008420,-0.044310,-1.558010,ndi
1786509834.319092,0.498744,-0.008410,-0.044300,-1.558020,ndi
1786509834.336596,0.516248,-0.008420,-0.044310,-1.558000,ndi
1786509834.351562,0.531213,-0.008410,-0.044320,-1.557990,ndi
1786509834.369075,0.548726,-0.008410,-0.044300,-1.557990,ndi
1786509834.386586,0.566237,-0.008420,-0.044300,-1.557980,ndi
1786509834.401698,0.581349,-0.008430,-0.044310,-1.558010,ndi
1786509834.419089,0.598740,-0.008420,-0.044320,-1.558010,ndi
1786509834.436583,0.616234,-0.008430,-0.044310,-1.557990,ndi
1786509834.451541,0.631193,-0.008430,-0.044310,-1.557990,ndi
1786509834.469059,0.648711,-0.008410,-0.044310,-1.558040,ndi
1786509834.486578,0.666230,-0.008420,-0.044310,-1.557990,ndi
1786509834.501608,0.681259,-0.008420,-0.044300,-1.557990,ndi
1786509834.519094,0.698745,-0.008410,-0.044310,-1.558010,ndi
1786509834.536562,0.716213,-0.008430,-0.044310,-1.558010,ndi
1786509834.551595,0.731246,-0.008420,-0.044310,-1.558010,ndi
1786509834.569074,0.748725,-0.008420,-0.044300,-1.558010,ndi
1786509834.586578,0.766230,-0.008430,-0.044310,-1.558010,ndi
1786509834.601590,0.781241,-0.008420,-0.044310,-1.557980,ndi
1786509834.619084,0.798736,-0.008420,-0.044310,-1.557990,ndi
1786509834.636536,0.816188,-0.008430,-0.044310,-1.558000,ndi
1786509834.651573,0.831224,-0.008420,-0.044310,-1.558000,ndi
1786509834.669024,0.848675,-0.008420,-0.044310,-1.558000,ndi
1786509834.686617,0.866269,-0.008410,-0.044310,-1.558000,ndi
1786509834.701594,0.881246,-0.008420,-0.044310,-1.558000,ndi
1786509834.719064,0.898715,-0.008430,-0.044310,-1.557990,ndi
1786509834.736561,0.916213,-0.008420,-0.044310,-1.557990,ndi
1786509834.751556,0.931207,-0.008420,-0.044310,-1.557970,ndi
