stamp,elapsed,x,y,z,frame_id
1786514735.806485,1.500096,-0.009110,-0.041350,-1.554940,ndi
1786514735.823925,1.517536,-0.009100,-0.041340,-1.554960,ndi
1786514735.838955,1.532565,-0.009090,-0.041340,-1.554940,ndi
1786514735.856370,1.549981,-0.009110,-0.041350,-1.554910,ndi
1786514735.873908,1.567518,-0.009090,-0.041350,-1.554930,ndi
1786514735.888964,1.582575,-0.009110,-0.041340,-1.554960,ndi
1786514735.906534,1.600144,-0.009100,-0.041350,-1.554930,ndi
1786514735.923899,1.617509,-0.009100,-0.041350,-1.554950,ndi
1786514735.938874,1.632485,-0.009110,-0.041340,-1.554940,ndi
1786514735.956388,1.649998,-0.009090,-0.041340,-1.554920,ndi
1786514735.973987,1.667598,-0.009110,-0.041350,-1.554940,ndi
1786514735.989062,1.682673,-0.009090,-0.041350,-1.554930,ndi
1786514736.006527,1.700137,-0.009090,-0.041350,-1.554940,ndi
1786514736.023960,1.717570,-0.009110,-0.041350,-1.554950,ndi
1786514736.039009,1.732620,-0.009100,-0.041350,-1.554940,ndi
1786514736.056379,1.749990,-0.009110,-0.041350,-1.554940,ndi
1786514736.073922,1.767533,-0.009100,-0.041350,-1.554950,ndi
1786514736.088944,1.782555,-0.009100,-0.041350,-1.554960,ndi
1786514736.106437,1.800047,-0.009110,-0.041350,-1.554950,ndi
1786514736.123883,1.817493,-0.009090,-0.041350,-1.554960,ndi
1786514736.138867,1.832478,-0.009100,-0.041350,-1.554940,ndi
1786514736.156378,1.849988,-0.009090,-0.041350,-1.554930,ndi
1786514736.173895,1.867505,-0.009100,-0.041350,-1.554920,ndi
1786514736.188922,1.882532,-0.009100,-0.041350,-1.554910,ndi
1786514736.206593,1.900203,-0.009090,-0.041350,-1.554940,ndi
1786514736.223938,1.917548,-0.009110,-0.041350,-1.554920,ndi
1786514736.239049,1.932660,-0.009100,-0.041350,-1.554940,ndi
1786514736.256373,1.949984,-0.009110,-0.041350,-1.554960,ndi
1786514736.273975,1.967586,-0.009110,-0.041350,-1.554930,ndi
1786514736.288957,1.982567,-0.009090,-0.041350,-1.554940,ndi
1786514736.306602,2.000213,-0.009110,-0.041350,-1.554930,ndi
1786514736.323902,2.017512,-0.009100,-0.041350,-1.554960,ndi
1786514736.338918,2.032529,-0.009100,-0.041340,-1.554930,ndi
1786514736.356421,2.050032,-0.009110,-0.041350,-1.554940,ndi
1786514736.373906,2.067517,-0.009090,-0.041350,-1.554930,ndi
1786514736.388941,2.082551,-0.009100,-0.041350,-1.554930,ndi
1786514736.406422,2.100032,-0.009100,-0.041350,-1.554940,ndi
1786514736.424062,2.117673,-0.009110,-0.041350,-1.554930,ndi
1786514736.438914,2.132524,-0.009110,-0.041350,-1.554920,ndi
1786514736.456393,2.150003,-0.009090,-0.041350,-1.554930,ndi
1786514736.473924,2.167534,-0.009110,-0.041340,-1.554930,ndi
1786514736.488947,2.182558,-0.009100,-0.041350,-1.554940,ndi
1786514736.506383,2.199994,-0.009110,-0.041350,-1.554940,ndi
1786514736.521462,2.215072,-0.009090,-0.041350,-1.554900,ndi
1786514736.538904,2.232514,-0.009090,-0.041340,-1.554940,ndi
1786514736.556396,2.250007,-0.009100,-0.041350,-1.554920,ndi
1786514736.573900,2.267511,-0.009090,-0.041350,-1.554920,ndi
1786514736.588948,2.282559,-0.009100,-0.041350,-1.554920,ndi
1786514736.606622,2.300232,-0.009100,-0.041340,-1.554950,ndi
1786514736.624048,2.317659,-0.009100,-0.041350,-1.554940,ndi
1786514736.638912,2.332522,-0.009110,-0.041350,-1.554930,ndi
1786514736.656417,2.350028,-0.009100,-0.041350,-1.554970,ndi
1786514736.674049,2.367660,-0.009110,-0.041350,-1.554930,ndi
1786514736.689042,2.382652,-0.009100,-0.041350,-1.554930,ndi
1786514736.706483,2.400094,-0.009080,-0.041350,-1.554940,ndi
1786514736.723907,2.417517,-0.009100,-0.041350,-1.554910,ndi
1786514736.738919,2.432529,-0.009090,-0.041350,-1.554910,ndi
1786514736.756388,2.449999,-0.009110,-0.041340,-1.554930,ndi
1786514736.773960,2.467570,-0.009090,-0.041350,-1.554920,ndi
1786514736.788938,2.482548,-0.009100,-0.041350,-1.554950,ndi
1786514736.806507,2.500118,-0.009110,-0.041350,-1.554920,ndi
1786514736.824032,2.517642,-0.009090,-0.041350,-1.554920,ndi
1786514736.838936,2.532546,-0.009110,-0.041340,-1.554930,ndi
1786514736.856431,2.550041,-0.009110,-0.041350,-1.554920,ndi
1786514736.873996,2.567607,-0.009100,-0.041350,-1.554920,ndi
1786514736.889127,2.582737,-0.009110,-0.041350,-1.554910,ndi
1786514736.906537,2.600147,-0.009090,-0.041340,-1.554920,ndi
1786514736.923992,2.617602,-0.009100,-0.041350,-1.554920,ndi
1786514736.938933,2.632543,-0.009090,-0.041360,-1.554920,ndi
1786514736.956405,2.650015,-0.009100,-0.041350,-1.554950,ndi
1786514736.973921,2.667531,-0.009100,-0.041330,-1.554910,ndi
1786514736.988947,2.682558,-0.009090,-0.041350,-1.554950,ndi
1786514737.006441,2.700051,-0.009110,-0.041360,-1.554930,ndi
1786514737.024053,2.717664,-0.009100,-0.041350,-1.554930,ndi
1786514737.038898,2.732509,-0.009110,-0.041340,-1.554910,ndi
1786514737.056445,2.750056,-0.009120,-0.041350,-1.554910,ndi
1786514737.074091,2.767701,-0.009100,-0.041370,-1.554930,ndi
1786514737.089116,2.782726,-0.009120,-0.041360,-1.554920,ndi
1786514737.106591,2.800202,-0.009100,-0.041340,-1.554920,ndi
1786514737.124053,2.817663,-0.009110,-0.041340,-1.554920,ndi
1786514737.138929,2.832539,-0.009110,-0.041360,-1.554930,ndi
1786514737.156458,2.850068,-0.009090,-0.041350,-1.554940,ndi
1786514737.174077,2.867688,-0.009120,-0.041340,-1.554950,ndi
1786514737.189112,2.882722,-0.009110,-0.041340,-1.554950,ndi
1786514737.206545,2.900155,-0.009110,-0.041360,-1.554930,ndi
1786514737.224051,2.917662,-0.009100,-0.041350,-1.554940,ndi
1786514737.238915,2.932526,-0.009110,-0.041340,-1.554960,ndi
1786514737.256434,2.950044,-0.009120,-0.041340,-1.554940,ndi
1786514737.274055,2.967666,-0.009090,-0.041360,-1.554950,ndi
1786514737.289011,2.982621,-0.009100,-0.041360,-1.554970,ndi
1786514737.306645,3.000255,-0.009100,-0.041340,-1.554950,ndi
1786514737.324106,3.017717,-0.009100,-0.041340,-1.554960,ndi
1786514737.338945,3.032555,-0.009110,-0.041350,-1.554930,ndi
1786514737.356421,3.050032,-0.009080,-0.041350,-1.554950,ndi
1786514737.374132,3.067742,-0.009110,-0.041340,-1.554930,ndi
1786514737.389048,3.082658,-0.009110,-0.041340,-1.554940,ndi
1786514737.406592,3.100202,-0.009110,-0.041360,-1.554950,ndi
1786514737.424094,3.117704,-0.009110,-0.041360,-1.554940,ndi
1786514737.439023,3.132633,-0.009090,-0.041350,-1.554950,ndi
1786514737.456455,3.150066,-0.009110,-0.041340,-1.554900,ndi
1786514737.473944,3.167554,-0.009090,-0.041350,-1.554940,ndi
1786514737.488947,3.182558,-0.009090,-0.041350,-1.554950,ndi
1786514737.506459,3.200070,-0.009100,-0.041350,-1.554920,ndi
1786514737.524107,3.217717,-0.009100,-0.041350,-1.554940,ndi
1786514737.538894,3.232505,-0.009100,-0.041350,-1.554920,ndi
1786514737.556429,3.250039,-0.009090,-0.041350,-1.554930,ndi
1786514737.574036,3.267647,-0.009100,-0.041350,-1.554930,ndi
1786514737.589087,3.282697,-0.009110,-0.041340,-1.554920,ndi
1786514737.606594,3.300205,-0.009100,-0.041350,-1.554950,ndi
1786514737.623993,3.317603,-0.009110,-0.041350,-1.554950,ndi
1786514737.638938,3.332548,-0.009100,-0.041350,-1.554950,ndi
1786514737.656432,3.350042,-0.009110,-0.041350,-1.554930,ndi
1786514737.673937,3.367548,-0.009110,-0.041350,-1.554920,ndi
1786514737.688967,3.382578,-0.009090,-0.041350,-1.554970,ndi
1786514737.706658,3.400268,-0.009110,-0.041350,-1.554930,ndi
1786514737.723939,3.417550,-0.009090,-0.041350,-1.554920,ndi
1786514737.738931,3.432541,-0.009090,-0.041350,-1.554950,ndi
1786514737.756412,3.450022,-0.009100,-0.041350,-1.554930,ndi
1786514737.773948,3.467559,-0.009100,-0.041350,-1.554960,ndi
1786514737.788985,3.482595,-0.009120,-0.041350,-1.554950,ndi
1786514737.806608,3.500218,-0.009100,-0.041340,-1.554970,ndi
1786514737.824040,3.517650,-0.009100,-0.041350,-1.554950,ndi
1786514737.838940,3.532550,-0.009100,-0.041350,-1.554920,ndi
1786514737.856449,3.550060,-0.009100,-0.041350,-1.554950,ndi
1786514737.873974,3.567584,-0.009110,-0.041350,-1.554950,ndi
1786514737.888989,3.582599,-0.009090,-0.041350,-1.554940,ndi
1786514737.906511,3.600121,-0.009100,-0.041350,-1.554940,ndi
1786514737.923929,3.617540,-0.009100,-0.041350,-1.554920,ndi
1786514737.938922,3.632533,-0.009090,-0.041350,-1.554940,ndi
1786514737.956414,3.650024,-0.009110,-0.041350,-1.554900,ndi
1786514737.974186,3.667797,-0.009100,-0.041350,-1.554930,ndi
1786514737.989146,3.682756,-0.009110,-0.041350,-1.554920,ndi
1786514738.006562,3.700173,-0.009110,-0.041350,-1.554940,ndi
1786514738.023949,3.717560,-0.009100,-0.041350,-1.554920,ndi
1786514738.038956,3.732566,-0.009100,-0.041350,-1.554910,ndi
1786514738.056495,3.750106,-0.009100,-0.041340,-1.554930,ndi
1786514738.074084,3.767694,-0.009100,-0.041340,-1.554940,ndi
1786514738.089054,3.782664,-0.009100,-0.041350,-1.554930,ndi
1786514738.106495,3.800106,-0.009090,-0.041350,-1.554920,ndi
1786514738.123945,3.817556,-0.009110,-0.041340,-1.554940,ndi
1786514738.138931,3.832541,-0.009090,-0.041340,-1.554940,ndi
1786514738.156405,3.850016,-0.009100,-0.041350,-1.554950,ndi
1786514738.173920,3.867531,-0.009100,-0.041350,-1.554940,ndi
1786514738.188968,3.882578,-0.009100,-0.041340,-1.554930,ndi
1786514738.206431,3.900042,-0.009120,-0.041340,-1.554910,ndi
1786514738.223941,3.917552,-0.009100,-0.041350,-1.554910,ndi
1786514738.238945,3.932555,-0.009100,-0.041350,-1.554920,ndi
1786514738.256453,3.950064,-0.009110,-0.041340,-1.554930,ndi
1786514738.273983,3.967593,-0.009100,-0.041350,-1.554930,ndi
1786514738.289030,3.982641,-0.009100,-0.041350,-1.554930,ndi
1786514738.306530,4.000140,-0.009100,-0.041350,-1.554920,ndi
1786514738.324066,4.017677,-0.009110,-0.041340,-1.554920,ndi
1786514738.338918,4.032529,-0.009090,-0.041350,-1.554940,ndi
1786514738.356396,4.050006,-0.009110,-0.041350,-1.554950,ndi
1786514738.373939,4.067550,-0.009120,-0.041340,-1.554970,ndi
1786514738.388934,4.082544,-0.009130,-0.041320,-1.554990,ndi
1786514738.406428,4.100039,-0.009160,-0.041320,-1.554980,ndi
