stamp,elapsed,x,y,z,frame_id
1786504317.735650,0.000000,-0.004610,-0.147380,-1.457850,ndi
1786504317.753192,0.017542,-0.004620,-0.147390,-1.457860,ndi
1786504317.770626,0.034976,-0.004620,-0.147380,-1.457870,ndi
1786504317.785655,0.050005,-0.004610,-0.147380,-1.457850,ndi
1786504317.803223,0.067573,-0.004610,-0.147380,-1.457850,ndi
1786504317.820654,0.085004,-0.004620,-0.147390,-1.457840,ndi
1786504317.835796,0.100146,-0.004620,-0.147390,-1.457860,ndi
1786504317.853240,0.117590,-0.004620,-0.147380,-1.457880,ndi
1786504317.870622,0.134972,-0.004620,-0.147380,-1.457860,ndi
1786504317.885687,0.150037,-0.004620,-0.147380,-1.457860,ndi
1786504317.903293,0.167643,-0.004620,-0.147390,-1.457850,ndi
1786504317.920844,0.185194,-0.004620,-0.147370,-1.457860,ndi
1786504317.935760,0.200110,-0.004620,-0.147380,-1.457880,ndi
1786504317.953265,0.217615,-0.004610,-0.147390,-1.457870,ndi
1786504317.968292,0.232641,-0.004610,-0.147380,-1.457850,ndi
1786504317.985641,0.249991,-0.004620,-0.147370,-1.457850,ndi
1786504318.003191,0.267541,-0.004620,-0.147370,-1.457860,ndi
1786504318.020823,0.285173,-0.004610,-0.147390,-1.457860,ndi
1786504318.035803,0.300153,-0.004620,-0.147390,-1.457860,ndi
1786504318.053278,0.317628,-0.004620,-0.147380,-1.457870,ndi
1786504318.070635,0.334985,-0.004620,-0.147370,-1.457880,ndi
1786504318.085664,0.350014,-0.004630,-0.147380,-1.457870,ndi
1786504318.103156,0.367506,-0.004630,-0.147390,-1.457860,ndi
1786504318.120939,0.385289,-0.004620,-0.147380,-1.457880,ndi
1786504318.135874,0.400223,-0.004610,-0.147370,-1.457860,ndi
1786504318.153301,0.417650,-0.004620,-0.147390,-1.457880,ndi
1786504318.168226,0.432576,-0.004610,-0.147390,-1.457890,ndi
1786504318.185661,0.450011,-0.004600,-0.147380,-1.457880,ndi
1786504318.203259,0.467609,-0.004620,-0.147370,-1.457880,ndi
1786504318.220777,0.485127,-0.004620,-0.147390,-1.457850,ndi
1786504318.235816,0.500166,-0.004620,-0.147390,-1.457880,ndi
1786504318.253213,0.517563,-0.004610,-0.147370,-1.457870,ndi
1786504318.268234,0.532584,-0.004620,-0.147370,-1.457880,ndi
1786504318.285671,0.550021,-0.004620,-0.147380,-1.457860,ndi
1786504318.303191,0.567541,-0.004610,-0.147390,-1.457880,ndi
1786504318.318291,0.582641,-0.004620,-0.147380,-1.457860,ndi
1786504318.335846,0.600196,-0.004600,-0.147380,-1.457870,ndi
1786504318.353276,0.617626,-0.004620,-0.147390,-1.457870,ndi
1786504318.368224,0.632574,-0.004610,-0.147380,-1.457870,ndi
1786504318.385630,0.649980,-0.004610,-0.147380,-1.457870,ndi
1786504318.403163,0.667513,-0.004620,-0.147370,-1.457880,ndi
1786504318.420640,0.684990,-0.004610,-0.147380,-1.457890,ndi
1786504318.435784,0.700134,-0.004620,-0.147380,-1.457870,ndi
1786504318.453161,0.717511,-0.004620,-0.147380,-1.457870,ndi
1786504318.468244,0.732594,-0.004620,-0.147380,-1.457880,ndi
1786504318.485589,0.749939,-0.004620,-0.147380,-1.457890,ndi
1786504318.503139,0.767488,-0.004610,-0.147390,-1.457880,ndi
1786504318.520630,0.784980,-0.004620,-0.147380,-1.457860,ndi
1786504318.535726,0.800076,-0.004610,-0.147380,-1.457860,ndi
1786504318.553134,0.817484,-0.004600,-0.147380,-1.457880,ndi
1786504318.570647,0.834997,-0.004610,-0.147380,-1.457890,ndi
1786504318.585659,0.850009,-0.004610,-0.147380,-1.457860,ndi
1786504318.603153,0.867503,-0.004620,-0.147380,-1.457870,ndi
1786504318.620704,0.885054,-0.004620,-0.147380,-1.457870,ndi
1786504318.635705,0.900054,-0.004630,-0.147380,-1.457870,ndi
1786504318.653147,0.917497,-0.004620,-0.147380,-1.457880,ndi
1786504318.670617,0.934967,-0.004610,-0.147380,-1.457870,ndi
1786504318.685623,0.949973,-0.004620,-0.147380,-1.457870,ndi
1786504318.703258,0.967608,-0.004610,-0.147380,-1.457890,ndi
1786504318.718318,0.982667,-0.004620,-0.147380,-1.457880,ndi
1786504318.735693,1.000043,-0.004610,-0.147390,-1.457870,ndi
1786504318.753182,1.017532,-0.004610,-0.147380,-1.457880,ndi
1786504318.770629,1.034979,-0.004610,-0.147370,-1.457870,ndi
1786504318.785658,1.050008,-0.004610,-0.147380,-1.457860,ndi
1786504318.803212,1.067562,-0.004620,-0.147390,-1.457860,ndi
1786504318.818220,1.082570,-0.004620,-0.147380,-1.457870,ndi
1786504318.835778,1.100128,-0.004630,-0.147370,-1.457890,ndi
1786504318.853223,1.117573,-0.004630,-0.147380,-1.457880,ndi
1786504318.870592,1.134942,-0.004620,-0.147390,-1.457890,ndi
1786504318.885628,1.149978,-0.004610,-0.147380,-1.457880,ndi
1786504318.903203,1.167553,-0.004610,-0.147370,-1.457870,ndi
1786504318.920841,1.185191,-0.004600,-0.147390,-1.457890,ndi
1786504318.935886,1.200236,-0.004620,-0.147380,-1.457850,ndi
1786504318.953298,1.217648,-0.004610,-0.147380,-1.457870,ndi
1786504318.970626,1.234976,-0.004610,-0.147370,-1.457850,ndi
1786504318.985652,1.250002,-0.004610,-0.147390,-1.457870,ndi
1786504319.003266,1.267616,-0.004620,-0.147380,-1.457880,ndi
1786504319.020775,1.285125,-0.004620,-0.147380,-1.457880,ndi
