stamp,elapsed,x,y,z,frame_id
1786511714.201737,0.000000,-0.007480,-0.044110,-1.557590,ndi
1786511714.219207,0.017470,-0.007480,-0.044130,-1.557590,ndi
1786511714.236733,0.034996,-0.007480,-0.044150,-1.557590,ndi
1786511714.251697,0.049960,-0.007480,-0.044120,-1.557570,ndi
1786511714.269211,0.067473,-0.007490,-0.044110,-1.557570,ndi
1786511714.286735,0.084998,-0.007490,-0.044140,-1.557580,ndi
1786511714.301767,0.100029,-0.007480,-0.044140,-1.557590,ndi
1786511714.319227,0.117490,-0.007490,-0.044120,-1.557590,ndi
1786511714.336717,0.134980,-0.007480,-0.044120,-1.557590,ndi
1786511714.351701,0.149964,-0.007480,-0.044140,-1.557580,ndi
1786511714.369211,0.167473,-0.007480,-0.044130,-1.557560,ndi
1786511714.386746,0.185009,-0.007480,-0.044110,-1.557570,ndi
1786511714.401723,0.199986,-0.007470,-0.044120,-1.557570,ndi
1786511714.419230,0.217493,-0.007470,-0.044140,-1.557550,ndi
1786511714.436721,0.234983,-0.007480,-0.044130,-1.557520,ndi
1786511714.451750,0.250013,-0.007480,-0.044110,-1.557570,ndi
1786511714.469229,0.267492,-0.007480,-0.044130,-1.557570,ndi
1786511714.486770,0.285033,-0.007480,-0.044140,-1.557560,ndi
1786511714.501767,0.300030,-0.007480,-0.044120,-1.557570,ndi
1786511714.519273,0.317536,-0.007470,-0.044120,-1.557580,ndi
1786511714.536749,0.335012,-0.007480,-0.044130,-1.557570,ndi
1786511714.551729,0.349992,-0.007480,-0.044140,-1.557590,ndi
1786511714.569229,0.367492,-0.007470,-0.044120,-1.557550,ndi
1786511714.586770,0.385032,-0.007470,-0.044120,-1.557580,ndi
1786511714.601737,0.400000,-0.007470,-0.044140,-1.557600,ndi
1786511714.619264,0.417526,-0.007470,-0.044140,-1.557580,ndi
1786511714.636760,0.435023,-0.007470,-0.044110,-1.557590,ndi
1786511714.651714,0.449977,-0.007490,-0.044130,-1.557620,ndi
1786511714.669264,0.467526,-0.007480,-0.044150,-1.557620,ndi
1786511714.686740,0.485003,-0.007480,-0.044140,-1.557630,ndi
1786511714.701735,0.499998,-0.007480,-0.044110,-1.557600,ndi
1786511714.721710,0.519972,-0.007480,-0.044130,-1.557610,ndi
1786511714.736740,0.535003,-0.007480,-0.044150,-1.557610,ndi
1786511714.751713,0.549976,-0.007460,-0.044130,-1.557600,ndi
1786511714.769231,0.567494,-0.007480,-0.044110,-1.557580,ndi
1786511714.786765,0.585028,-0.007490,-0.044130,-1.557590,ndi
1786511714.801740,0.600003,-0.007480,-0.044150,-1.557570,ndi
1786511714.819244,0.617506,-0.007470,-0.044120,-1.557610,ndi
1786511714.836727,0.634990,-0.007480,-0.044120,-1.557590,ndi
1786511714.851824,0.650087,-0.007490,-0.044130,-1.557600,ndi
1786511714.869225,0.667487,-0.007480,-0.044150,-1.557630,ndi
1786511714.886732,0.684994,-0.007490,-0.044130,-1.557610,ndi
1786511714.901710,0.699972,-0.007490,-0.044120,-1.557580,ndi
1786511714.919219,0.717482,-0.007490,-0.044140,-1.557600,ndi
1786511714.936733,0.734996,-0.007490,-0.044140,-1.557600,ndi
