stamp,elapsed,x,y,z,frame_id
1786503173.470224,0.000000,-0.005280,-0.146760,-1.457880,ndi
1786503173.485223,0.014999,-0.005260,-0.146750,-1.457830,ndi
1786503173.502758,0.032533,-0.005270,-0.146730,-1.457840,ndi
1786503173.520185,0.049960,-0.005260,-0.146750,-1.457840,ndi
1786503173.535402,0.065177,-0.005270,-0.146760,-1.457830,ndi
1786503173.552734,0.082509,-0.005260,-0.146740,-1.457840,ndi
1786503173.570219,0.099994,-0.005260,-0.146730,-1.457860,ndi
1786503173.585204,0.114979,-0.005260,-0.146750,-1.457830,ndi
1786503173.602790,0.132566,-0.005250,-0.146760,-1.457830,ndi
1786503173.620350,0.150126,-0.005280,-0.146740,-1.457830,ndi
1786503173.635379,0.165154,-0.005270,-0.146730,-1.457830,ndi
1786503173.652940,0.182715,-0.005270,-0.146750,-1.457810,ndi
1786503173.670267,0.200042,-0.005270,-0.146750,-1.457830,ndi
1786503173.685222,0.214998,-0.005270,-0.146740,-1.457840,ndi
1786503173.702804,0.232579,-0.005280,-0.146730,-1.457800,ndi
1786503173.720329,0.250104,-0.005250,-0.146760,-1.457840,ndi
1786503173.735378,0.265153,-0.005270,-0.146760,-1.457810,ndi
1786503173.752836,0.282611,-0.005260,-0.146740,-1.457840,ndi
1786503173.770240,0.300015,-0.005270,-0.146740,-1.457830,ndi
1786503173.785256,0.315032,-0.005270,-0.146750,-1.457830,ndi
1786503173.802722,0.332497,-0.005260,-0.146750,-1.457830,ndi
1786503173.820344,0.350119,-0.005270,-0.146740,-1.457810,ndi
1786503173.837757,0.367532,-0.005280,-0.146740,-1.457820,ndi
1786503173.852779,0.382555,-0.005270,-0.146760,-1.457820,ndi
1786503173.870210,0.399985,-0.005280,-0.146750,-1.457820,ndi
1786503173.885200,0.414975,-0.005270,-0.146740,-1.457840,ndi
1786503173.902803,0.432579,-0.005270,-0.146750,-1.457830,ndi
1786503173.920334,0.450109,-0.005260,-0.146770,-1.457850,ndi
1786503173.937979,0.467754,-0.005270,-0.146750,-1.457830,ndi
1786503173.952974,0.482750,-0.005270,-0.146740,-1.457820,ndi
1786503173.970234,0.500009,-0.005260,-0.146740,-1.457810,ndi
1786503173.985217,0.514993,-0.005270,-0.146760,-1.457820,ndi
1786503174.002719,0.532495,-0.005260,-0.146760,-1.457830,ndi
1786503174.020361,0.550136,-0.005280,-0.146730,-1.457820,ndi
1786503174.035455,0.565230,-0.005280,-0.146740,-1.457810,ndi
1786503174.052893,0.582669,-0.005270,-0.146760,-1.457800,ndi
1786503174.070208,0.599983,-0.005280,-0.146760,-1.457820,ndi
1786503174.085231,0.615007,-0.005270,-0.146740,-1.457830,ndi
1786503174.102717,0.632493,-0.005270,-0.146750,-1.457840,ndi
1786503174.120333,0.650109,-0.005280,-0.146770,-1.457820,ndi
1786503174.135416,0.665191,-0.005260,-0.146760,-1.457840,ndi
1786503174.152861,0.682637,-0.005270,-0.146750,-1.457820,ndi
1786503174.170227,0.700003,-0.005260,-0.146750,-1.457830,ndi
1786503174.185260,0.715036,-0.005270,-0.146760,-1.457830,ndi
1786503174.202793,0.732569,-0.005280,-0.146760,-1.457820,ndi
1786503174.220271,0.750047,-0.005270,-0.146750,-1.457830,ndi
1786503174.235249,0.765025,-0.005280,-0.146750,-1.457810,ndi
1786503174.252735,0.782511,-0.005280,-0.146760,-1.457810,ndi
1786503174.270226,0.800002,-0.005270,-0.146760,-1.457820,ndi
1786503174.285244,0.815019,-0.005280,-0.146750,-1.457810,ndi
1786503174.302791,0.832567,-0.005270,-0.146750,-1.457840,ndi
1786503174.320261,0.850037,-0.005270,-0.146760,-1.457800,ndi
1786503174.335253,0.865029,-0.005270,-0.146760,-1.457820,ndi
1786503174.352789,0.882564,-0.005270,-0.146750,-1.457800,ndi
1786503174.370237,0.900012,-0.005270,-0.146750,-1.457830,ndi
1786503174.385257,0.915033,-0.005260,-0.146760,-1.457840,ndi
1786503174.402792,0.932567,-0.005280,-0.146760,-1.457820,ndi
1786503174.420316,0.950091,-0.005280,-0.146740,-1.457810,ndi
1786503174.435412,0.965188,-0.005280,-0.146750,-1.457810,ndi
1786503174.452799,0.982575,-0.005280,-0.146770,-1.457820,ndi
1786503174.470236,1.000011,-0.005280,-0.146760,-1.457850,ndi
1786503174.485238,1.015013,-0.005270,-0.146740,-1.457820,ndi
1786503174.502844,1.032620,-0.005270,-0.146750,-1.457840,ndi
1786503174.520288,1.050064,-0.005270,-0.146770,-1.457820,ndi
1786503174.535318,1.065093,-0.005270,-0.146760,-1.457820,ndi
1786503174.552753,1.082529,-0.005270,-0.146740,-1.457820,ndi
1786503174.570234,1.100010,-0.005270,-0.146750,-1.457820,ndi
1786503174.585207,1.114982,-0.005260,-0.146770,-1.457830,ndi
1786503174.602734,1.132509,-0.005280,-0.146760,-1.457830,ndi
1786503174.620402,1.150178,-0.005280,-0.146730,-1.457800,ndi
1786503174.635378,1.165153,-0.005270,-0.146750,-1.457840,ndi
1786503174.652892,1.182667,-0.005270,-0.146780,-1.457830,ndi
1786503174.670221,1.199997,-0.005280,-0.146750,-1.457800,ndi
1786503174.685222,1.214998,-0.005270,-0.146730,-1.457830,ndi
1786503174.702794,1.232570,-0.005270,-0.146750,-1.457830,ndi
1786503174.720337,1.250113,-0.005260,-0.146770,-1.457840,ndi
1786503174.735307,1.265083,-0.005270,-0.146760,-1.457830,ndi
1786503174.752882,1.282658,-0.005270,-0.146740,-1.457830,ndi
1786503174.770238,1.300013,-0.005260,-0.146760,-1.457830,ndi
1786503174.785239,1.315015,-0.005280,-0.146770,-1.457840,ndi
1786503174.802760,1.332536,-0.005280,-0.146750,-1.457810,ndi
1786503174.820273,1.350048,-0.005280,-0.146730,-1.457830,ndi
1786503174.835254,1.365030,-0.005280,-0.146750,-1.457830,ndi
1786503174.852803,1.382578,-0.005270,-0.146770,-1.457810,ndi
1786503174.870223,1.399998,-0.005270,-0.146750,-1.457820,ndi
1786503174.885234,1.415009,-0.005280,-0.146730,-1.457830,ndi
1786503174.902854,1.432630,-0.005270,-0.146750,-1.457810,ndi
1786503174.920424,1.450199,-0.005260,-0.146770,-1.457830,ndi
1786503174.935281,1.465056,-0.005270,-0.146750,-1.457810,ndi
1786503174.952864,1.482640,-0.005270,-0.146730,-1.457820,ndi
1786503174.970251,1.500026,-0.005260,-0.146760,-1.457840,ndi
1786503174.985272,1.515048,-0.005280,-0.146770,-1.457820,ndi
1786503175.003004,1.532779,-0.005270,-0.146740,-1.457830,ndi
1786503175.020341,1.550117,-0.005280,-0.146740,-1.457820,ndi
1786503175.035455,1.565231,-0.005280,-0.146760,-1.457830,ndi
1786503175.052899,1.582675,-0.005280,-0.146770,-1.457830,ndi
1786503175.070251,1.600026,-0.005280,-0.146740,-1.457840,ndi
1786503175.085242,1.615018,-0.005260,-0.146740,-1.457840,ndi
1786503175.102918,1.632694,-0.005270,-0.146760,-1.457820,ndi
1786503175.120459,1.650234,-0.005270,-0.146760,-1.457820,ndi
1786503175.135309,1.665084,-0.005270,-0.146740,-1.457810,ndi
1786503175.152771,1.682546,-0.005260,-0.146740,-1.457820,ndi
1786503175.170197,1.699972,-0.005260,-0.146760,-1.457830,ndi
1786503175.185250,1.715025,-0.005280,-0.146760,-1.457800,ndi
