stamp,elapsed,x,y,z,frame_id
1786507288.069442,0.000000,-0.008490,-0.044070,-1.558290,ndi
1786507288.086899,0.017457,-0.008500,-0.044080,-1.558260,ndi
1786507288.101957,0.032515,-0.008500,-0.044090,-1.558290,ndi
1786507288.119526,0.050084,-0.008490,-0.044080,-1.558300,ndi
1786507288.136978,0.067536,-0.008500,-0.044070,-1.558280,ndi
1786507288.151940,0.082498,-0.008490,-0.044080,-1.558280,ndi
1786507288.169430,0.099988,-0.008480,-0.044090,-1.558290,ndi
1786507288.186918,0.117476,-0.008500,-0.044080,-1.558270,ndi
1786507288.201930,0.132488,-0.008490,-0.044080,-1.558290,ndi
1786507288.219484,0.150042,-0.008490,-0.044090,-1.558300,ndi
1786507288.237065,0.167623,-0.008500,-0.044070,-1.558290,ndi
1786507288.252043,0.182601,-0.008500,-0.044080,-1.558290,ndi
1786507288.269401,0.199959,-0.008500,-0.044090,-1.558270,ndi
1786507288.286923,0.217481,-0.008500,-0.044080,-1.558270,ndi
1786507288.301996,0.232554,-0.008500,-0.044070,-1.558260,ndi
1786507288.319450,0.250008,-0.008500,-0.044070,-1.558290,ndi
1786507288.337013,0.267570,-0.008490,-0.044080,-1.558280,ndi
1786507288.352046,0.282604,-0.008490,-0.044090,-1.558280,ndi
1786507288.369436,0.299994,-0.008490,-0.044080,-1.558270,ndi
1786507288.386932,0.317490,-0.008500,-0.044070,-1.558290,ndi
1786507288.401925,0.332483,-0.008490,-0.044080,-1.558270,ndi
1786507288.419419,0.349977,-0.008490,-0.044090,-1.558270,ndi
1786507288.437100,0.367658,-0.008500,-0.044080,-1.558290,ndi
1786507288.452034,0.382592,-0.008490,-0.044070,-1.558270,ndi
1786507288.469415,0.399973,-0.008480,-0.044090,-1.558300,ndi
1786507288.486928,0.417486,-0.008500,-0.044090,-1.558290,ndi
1786507288.502010,0.432568,-0.008500,-0.044070,-1.558280,ndi
1786507288.519417,0.449975,-0.008500,-0.044080,-1.558270,ndi
1786507288.536950,0.467508,-0.008490,-0.044090,-1.558260,ndi
1786507288.551920,0.482478,-0.008490,-0.044080,-1.558290,ndi
1786507288.569391,0.499949,-0.008490,-0.044070,-1.558290,ndi
1786507288.586929,0.517487,-0.008480,-0.044080,-1.558290,ndi
1786507288.602093,0.532650,-0.008500,-0.044090,-1.558280,ndi
1786507288.619574,0.550132,-0.008490,-0.044080,-1.558280,ndi
1786507288.637038,0.567596,-0.008490,-0.044070,-1.558310,ndi
1786507288.651961,0.582519,-0.008490,-0.044080,-1.558290,ndi
1786507288.669445,0.600003,-0.008500,-0.044080,-1.558280,ndi
1786507288.686970,0.617528,-0.008500,-0.044080,-1.558290,ndi
1786507288.701982,0.632540,-0.008490,-0.044070,-1.558260,ndi
1786507288.719545,0.650103,-0.008500,-0.044080,-1.558310,ndi
1786507288.737074,0.667632,-0.008500,-0.044090,-1.558280,ndi
1786507288.751986,0.682544,-0.008490,-0.044090,-1.558280,ndi
1786507288.769457,0.700015,-0.008500,-0.044070,-1.558280,ndi
1786507288.786973,0.717530,-0.008490,-0.044070,-1.558290,ndi
1786507288.802071,0.732629,-0.008490,-0.044090,-1.558260,ndi
1786507288.819491,0.750049,-0.008500,-0.044080,-1.558260,ndi
1786507288.837083,0.767641,-0.008490,-0.044070,-1.558280,ndi
1786507288.852047,0.782605,-0.008490,-0.044080,-1.558280,ndi
1786507288.869423,0.799981,-0.008500,-0.044090,-1.558270,ndi
1786507288.887018,0.817576,-0.008510,-0.044070,-1.558290,ndi
1786507288.902008,0.832566,-0.008500,-0.044070,-1.558280,ndi
1786507288.919596,0.850154,-0.008480,-0.044090,-1.558270,ndi
1786507288.937087,0.867645,-0.008500,-0.044090,-1.558290,ndi
1786507288.952039,0.882597,-0.008490,-0.044070,-1.558260,ndi
1786507288.969435,0.899993,-0.008490,-0.044070,-1.558260,ndi
1786507288.986915,0.917473,-0.008500,-0.044080,-1.558300,ndi
1786507289.001919,0.932477,-0.008480,-0.044080,-1.558300,ndi
1786507289.019445,0.950003,-0.008490,-0.044080,-1.558290,ndi
1786507289.036963,0.967521,-0.008490,-0.044070,-1.558280,ndi
1786507289.052060,0.982618,-0.008490,-0.044070,-1.558280,ndi
1786507289.069420,0.999978,-0.008490,-0.044080,-1.558280,ndi
1786507289.086964,1.017522,-0.008500,-0.044080,-1.558300,ndi
1786507289.101954,1.032512,-0.008500,-0.044070,-1.558290,ndi
1786507289.119579,1.050137,-0.008490,-0.044080,-1.558260,ndi
1786507289.137026,1.067584,-0.008500,-0.044080,-1.558290,ndi
1786507289.151947,1.082505,-0.008490,-0.044070,-1.558300,ndi
1786507289.169445,1.100003,-0.008480,-0.044070,-1.558270,ndi
1786507289.186973,1.117531,-0.008490,-0.044080,-1.558270,ndi
1786507289.202014,1.132572,-0.008490,-0.044080,-1.558300,ndi
1786507289.219489,1.150047,-0.008500,-0.044070,-1.558290,ndi
1786507289.237011,1.167569,-0.008490,-0.044080,-1.558280,ndi
1786507289.251981,1.182539,-0.008480,-0.044090,-1.558280,ndi
1786507289.269481,1.200039,-0.008510,-0.044070,-1.558280,ndi
1786507289.287171,1.217729,-0.008500,-0.044070,-1.558280,ndi
1786507289.301946,1.232504,-0.008500,-0.044080,-1.558280,ndi
1786507289.319463,1.250021,-0.008500,-0.044090,-1.558300,ndi
1786507289.336995,1.267553,-0.008490,-0.044070,-1.558280,ndi
1786507289.351953,1.282511,-0.008490,-0.044070,-1.558290,ndi
1786507289.369459,1.300017,-0.008490,-0.044080,-1.558280,ndi
1786507289.387026,1.317584,-0.008500,-0.044080,-1.558280,ndi
1786507289.401971,1.332529,-0.008490,-0.044070,-1.558290,ndi
1786507289.419490,1.350048,-0.008490,-0.044080,-1.558270,ndi
1786507289.437000,1.367558,-0.008490,-0.044080,-1.558290,ndi
1786507289.451930,1.382488,-0.008500,-0.044080,-1.558280,ndi
1786507289.469503,1.400061,-0.008500,-0.044080,-1.558310,ndi
1786507289.486955,1.417513,-0.008490,-0.044080,-1.558290,ndi
1786507289.501930,1.432488,-0.008500,-0.044080,-1.558300,ndi
1786507289.519598,1.450156,-0.008500,-0.044080,-1.558290,ndi
1786507289.537115,1.467673,-0.008480,-0.044070,-1.558280,ndi
1786507289.552026,1.482584,-0.008500,-0.044080,-1.558280,ndi
1786507289.569465,1.500023,-0.008490,-0.044080,-1.558280,ndi
1786507289.586962,1.517520,-0.008480,-0.044080,-1.558290,ndi
1786507289.602023,1.532581,-0.008500,-0.044080,-1.558310,ndi
1786507289.619597,1.550155,-0.008490,-0.044080,-1.558290,ndi
1786507289.637050,1.567608,-0.008490,-0.044080,-1.558300,ndi
1786507289.652059,1.582617,-0.008500,-0.044080,-1.558290,ndi
1786507289.669445,1.600003,-0.008500,-0.044070,-1.558290,ndi
1786507289.686937,1.617495,-0.008500,-0.044090,-1.558280,ndi
1786507289.701994,1.632552,-0.008490,-0.044080,-1.558320,ndi
1786507289.719504,1.650062,-0.008500,-0.044070,-1.558280,ndi
1786507289.737017,1.667575,-0.008490,-0.044080,-1.558290,ndi
1786507289.752034,1.682592,-0.008490,-0.044090,-1.558320,ndi
1786507289.769440,1.699998,-0.008490,-0.044070,-1.558290,ndi
1786507289.786967,1.717525,-0.008500,-0.044070,-1.558290,ndi
1786507289.801945,1.732503,-0.008500,-0.044080,-1.558290,ndi
1786507289.819496,1.750054,-0.008490,-0.044080,-1.558280,ndi
1786507289.836996,1.767554,-0.008490,-0.044070,-1.558270,ndi
1786507289.852063,1.782621,-0.008490,-0.044080,-1.558320,ndi
1786507289.869473,1.800031,-0.008500,-0.044080,-1.558260,ndi
1786507289.887035,1.817593,-0.008500,-0.044080,-1.558280,ndi
1786507289.901936,1.832494,-0.008500,-0.044070,-1.558280,ndi
1786507289.919544,1.850101,-0.008490,-0.044080,-1.558290,ndi
1786507289.937035,1.867593,-0.008490,-0.044080,-1.558290,ndi
1786507289.952083,1.882641,-0.008500,-0.044080,-1.558300,ndi
1786507289.969505,1.900063,-0.008490,-0.044080,-1.558290,ndi
1786507289.987000,1.917558,-0.008500,-0.044080,-1.558270,ndi
1786507290.002022,1.932580,-0.008490,-0.044080,-1.558280,ndi
1786507290.019493,1.950051,-0.008490,-0.044080,-1.558260,ndi
1786507290.037071,1.967629,-0.008500,-0.044070,-1.558300,ndi
1786507290.052089,1.982647,-0.008500,-0.044080,-1.558270,ndi
1786507290.069422,1.999980,-0.008500,-0.044090,-1.558270,ndi
1786507290.086910,2.017468,-0.008490,-0.044080,-1.558290,ndi
1786507290.102005,2.032563,-0.008500,-0.044070,-1.558280,ndi
1786507290.119501,2.050059,-0.008500,-0.044080,-1.558280,ndi
1786507290.137100,2.067657,-0.008490,-0.044080,-1.558270,ndi
1786507290.152013,2.082571,-0.008490,-0.044080,-1.558300,ndi
1786507290.169452,2.100010,-0.008490,-0.044080,-1.558280,ndi
1786507290.186995,2.117553,-0.008500,-0.044090,-1.558290,ndi
1786507290.202019,2.132577,-0.008500,-0.044080,-1.558270,ndi
1786507290.219553,2.150110,-0.008490,-0.044070,-1.558290,ndi
1786507290.237133,2.167691,-0.008500,-0.044090,-1.558280,ndi
1786507290.252088,2.182646,-0.008500,-0.044080,-1.558260,ndi
1786507290.269419,2.199977,-0.008500,-0.044070,-1.558260,ndi
1786507290.284477,2.215034,-0.008490,-0.044080,-1.558300,ndi
