stamp,elapsed,x,y,z,frame_id
1786510222.768404,0.000000,-0.008690,-0.044440,-1.557620,ndi
1786510222.785811,0.017407,-0.008700,-0.044430,-1.557630,ndi
1786510222.803209,0.034804,-0.008690,-0.044460,-1.557640,ndi
1786510222.818280,0.049875,-0.008690,-0.044460,-1.557620,ndi
1786510222.835798,0.067394,-0.008690,-0.044440,-1.557650,ndi
1786510222.853263,0.084858,-0.008690,-0.044440,-1.557650,ndi
1786510222.868248,0.099844,-0.008710,-0.044450,-1.557640,ndi
1786510222.885786,0.117382,-0.008690,-0.044450,-1.557640,ndi
1786510222.903276,0.134871,-0.008690,-0.044440,-1.557610,ndi
1786510222.918324,0.149920,-0.008700,-0.044440,-1.557620,ndi
1786510222.935768,0.167364,-0.008700,-0.044460,-1.557640,ndi
1786510222.953263,0.184858,-0.008690,-0.044450,-1.557610,ndi
1786510222.968537,0.200133,-0.008690,-0.044440,-1.557650,ndi
1786510222.985805,0.217401,-0.008700,-0.044440,-1.557640,ndi
1786510223.003192,0.234788,-0.008690,-0.044470,-1.557660,ndi
1786510223.018257,0.249853,-0.008690,-0.044460,-1.557650,ndi
1786510223.035825,0.267421,-0.008700,-0.044440,-1.557650,ndi
1786510223.053272,0.284868,-0.008690,-0.044450,-1.557650,ndi
1786510223.068314,0.299910,-0.008700,-0.044460,-1.557630,ndi
1786510223.085796,0.317391,-0.008700,-0.044450,-1.557600,ndi
1786510223.103284,0.334880,-0.008690,-0.044440,-1.557620,ndi
1786510223.118293,0.349888,-0.008700,-0.044450,-1.557640,ndi
1786510223.135748,0.367344,-0.008690,-0.044470,-1.557650,ndi
1786510223.153289,0.384884,-0.008700,-0.044450,-1.557640,ndi
1786510223.168295,0.399891,-0.008710,-0.044430,-1.557650,ndi
1786510223.185792,0.417388,-0.008700,-0.044460,-1.557640,ndi
1786510223.203195,0.434791,-0.008680,-0.044470,-1.557660,ndi
1786510223.218281,0.449876,-0.008690,-0.044440,-1.557630,ndi
1786510223.235789,0.467385,-0.008690,-0.044430,-1.557650,ndi
1786510223.253387,0.484983,-0.008700,-0.044460,-1.557650,ndi
1786510223.268270,0.499865,-0.008690,-0.044470,-1.557640,ndi
1786510223.285758,0.517354,-0.008690,-0.044440,-1.557630,ndi
1786510223.303304,0.534900,-0.008700,-0.044440,-1.557650,ndi
1786510223.318322,0.549917,-0.008690,-0.044460,-1.557650,ndi
1786510223.337241,0.568837,-0.008690,-0.044470,-1.557650,ndi
1786510223.353312,0.584908,-0.008700,-0.044440,-1.557650,ndi
1786510223.368323,0.599919,-0.008690,-0.044440,-1.557650,ndi
1786510223.385815,0.617410,-0.008700,-0.044470,-1.557660,ndi
1786510223.403272,0.634868,-0.008690,-0.044460,-1.557650,ndi
1786510223.418298,0.649894,-0.008690,-0.044440,-1.557660,ndi
1786510223.435798,0.667394,-0.008690,-0.044450,-1.557670,ndi
1786510223.453288,0.684883,-0.008700,-0.044470,-1.557650,ndi
1786510223.468319,0.699915,-0.008690,-0.044460,-1.557640,ndi
1786510223.485800,0.717396,-0.008740,-0.044430,-1.557640,ndi
1786510223.503304,0.734900,-0.008700,-0.044450,-1.557670,ndi
1786510223.518290,0.749886,-0.008700,-0.044480,-1.557650,ndi
1786510223.535793,0.767389,-0.008740,-0.044460,-1.557630,ndi
1786510223.553296,0.784892,-0.008660,-0.044430,-1.557670,ndi
1786510223.568300,0.799895,-0.008700,-0.044440,-1.557660,ndi
1786510223.585847,0.817443,-0.008700,-0.044470,-1.557650,ndi
1786510223.603276,0.834872,-0.008670,-0.044460,-1.557660,ndi
1786510223.618307,0.849903,-0.008690,-0.044430,-1.557650,ndi
1786510223.635802,0.867397,-0.008700,-0.044450,-1.557620,ndi
1786510223.653295,0.884890,-0.008700,-0.044470,-1.557650,ndi
1786510223.668288,0.899884,-0.008690,-0.044460,-1.557660,ndi
1786510223.685807,0.917402,-0.008710,-0.044430,-1.557690,ndi
1786510223.703280,0.934875,-0.008690,-0.044450,-1.557660,ndi
1786510223.718401,0.949996,-0.008710,-0.044470,-1.557640,ndi
1786510223.735769,0.967365,-0.008700,-0.044460,-1.557650,ndi
1786510223.753292,0.984887,-0.008680,-0.044440,-1.557650,ndi
1786510223.768263,0.999859,-0.008710,-0.044460,-1.557650,ndi
1786510223.785725,1.017320,-0.008680,-0.044470,-1.557670,ndi
1786510223.803309,1.034905,-0.008690,-0.044430,-1.557660,ndi
1786510223.818426,1.050022,-0.008710,-0.044440,-1.557650,ndi
1786510223.835802,1.067398,-0.008690,-0.044460,-1.557660,ndi
1786510223.853327,1.084923,-0.008690,-0.044460,-1.557640,ndi
1786510223.868293,1.099888,-0.008700,-0.044440,-1.557640,ndi
1786510223.885797,1.117393,-0.008700,-0.044440,-1.557660,ndi
1786510223.903292,1.134888,-0.008700,-0.044470,-1.557670,ndi
1786510223.918330,1.149926,-0.008690,-0.044460,-1.557640,ndi
1786510223.935779,1.167374,-0.008690,-0.044430,-1.557640,ndi
1786510223.953282,1.184878,-0.008700,-0.044450,-1.557630,ndi
1786510223.968271,1.199867,-0.008710,-0.044470,-1.557630,ndi
1786510223.985729,1.217324,-0.008670,-0.044460,-1.557650,ndi
1786510224.003294,1.234890,-0.008700,-0.044440,-1.557650,ndi
1786510224.018325,1.249921,-0.008700,-0.044440,-1.557640,ndi
1786510224.035810,1.267406,-0.008690,-0.044460,-1.557630,ndi
1786510224.053294,1.284890,-0.008700,-0.044450,-1.557640,ndi
1786510224.068272,1.299868,-0.008690,-0.044440,-1.557650,ndi
1786510224.085812,1.317408,-0.008690,-0.044450,-1.557660,ndi
1786510224.103316,1.334912,-0.008700,-0.044470,-1.557630,ndi
1786510224.118333,1.349929,-0.008700,-0.044450,-1.557650,ndi
1786510224.135803,1.367398,-0.008690,-0.044440,-1.557670,ndi
1786510224.153291,1.384887,-0.008700,-0.044450,-1.557650,ndi
1786510224.168228,1.399824,-0.008690,-0.044470,-1.557660,ndi
1786510224.185786,1.417382,-0.008680,-0.044450,-1.557650,ndi
1786510224.203287,1.434883,-0.008710,-0.044440,-1.557640,ndi
1786510224.218304,1.449900,-0.008690,-0.044450,-1.557630,ndi
1786510224.235799,1.467394,-0.008690,-0.044470,-1.557630,ndi
1786510224.253289,1.484884,-0.008700,-0.044450,-1.557660,ndi
1786510224.268302,1.499898,-0.008700,-0.044440,-1.557670,ndi
1786510224.285810,1.517406,-0.008690,-0.044450,-1.557640,ndi
1786510224.303311,1.534907,-0.008700,-0.044470,-1.557660,ndi
1786510224.318321,1.549917,-0.008690,-0.044450,-1.557640,ndi
1786510224.335815,1.567411,-0.008690,-0.044440,-1.557650,ndi
1786510224.353264,1.584860,-0.008710,-0.044460,-1.557640,ndi
1786510224.368240,1.599836,-0.008690,-0.044460,-1.557650,ndi
1786510224.385816,1.617412,-0.008690,-0.044450,-1.557620,ndi
1786510224.403308,1.634903,-0.008700,-0.044450,-1.557630,ndi
1786510224.418313,1.649909,-0.008690,-0.044460,-1.557640,ndi
1786510224.435799,1.667395,-0.008700,-0.044450,-1.557660,ndi
1786510224.453273,1.684869,-0.008700,-0.044440,-1.557660,ndi
1786510224.468341,1.699937,-0.008690,-0.044450,-1.557650,ndi
1786510224.485810,1.717405,-0.008690,-0.044460,-1.557640,ndi
1786510224.503312,1.734908,-0.008700,-0.044450,-1.557650,ndi
1786510224.518303,1.749898,-0.008700,-0.044440,-1.557660,ndi
1786510224.535791,1.767387,-0.008690,-0.044450,-1.557620,ndi
1786510224.553291,1.784887,-0.008690,-0.044460,-1.557630,ndi
1786510224.568237,1.799833,-0.008690,-0.044440,-1.557650,ndi
1786510224.585859,1.817455,-0.008690,-0.044450,-1.557650,ndi
1786510224.603314,1.834909,-0.008690,-0.044460,-1.557650,ndi
1786510224.618342,1.849938,-0.008700,-0.044460,-1.557630,ndi
1786510224.635831,1.867426,-0.008700,-0.044440,-1.557630,ndi
1786510224.653312,1.884907,-0.008700,-0.044450,-1.557640,ndi
1786510224.668329,1.899925,-0.008700,-0.044460,-1.557630,ndi
1786510224.686140,1.917736,-0.008690,-0.044450,-1.557630,ndi
1786510224.703359,1.934955,-0.008700,-0.044440,-1.557640,ndi
1786510224.718347,1.949943,-0.008700,-0.044450,-1.557630,ndi
1786510224.735829,1.967424,-0.008690,-0.044460,-1.557650,ndi
1786510224.753219,1.984815,-0.008700,-0.044450,-1.557650,ndi
1786510224.768300,1.999896,-0.008690,-0.044440,-1.557640,ndi
1786510224.785826,2.017421,-0.008690,-0.044460,-1.557630,ndi
1786510224.803309,2.034905,-0.008700,-0.044460,-1.557650,ndi
1786510224.818329,2.049924,-0.008710,-0.044440,-1.557630,ndi
1786510224.835819,2.067414,-0.008690,-0.044440,-1.557610,ndi
1786510224.853282,2.084878,-0.008700,-0.044460,-1.557640,ndi
1786510224.868320,2.099915,-0.008700,-0.044460,-1.557650,ndi
1786510224.885808,2.117404,-0.008690,-0.044450,-1.557640,ndi
1786510224.903348,2.134943,-0.008700,-0.044450,-1.557630,ndi
1786510224.918361,2.149957,-0.008700,-0.044460,-1.557630,ndi
1786510224.935812,2.167408,-0.008690,-0.044450,-1.557630,ndi
1786510224.953217,2.184812,-0.008690,-0.044440,-1.557650,ndi
1786510224.968275,2.199871,-0.008690,-0.044450,-1.557620,ndi
1786510224.985821,2.217417,-0.008690,-0.044460,-1.557640,ndi
1786510225.003317,2.234912,-0.008690,-0.044450,-1.557620,ndi
1786510225.018311,2.249906,-0.008690,-0.044440,-1.557620,ndi
1786510225.035824,2.267420,-0.008690,-0.044450,-1.557650,ndi
1786510225.053317,2.284913,-0.008700,-0.044460,-1.557640,ndi
1786510225.068323,2.299919,-0.008680,-0.044450,-1.557630,ndi
1786510225.085816,2.317412,-0.008690,-0.044430,-1.557610,ndi
1786510225.103338,2.334933,-0.008700,-0.044450,-1.557640,ndi
1786510225.118340,2.349936,-0.008690,-0.044460,-1.557620,ndi
1786510225.135784,2.367380,-0.008690,-0.044440,-1.557630,ndi
1786510225.153252,2.384848,-0.008690,-0.044440,-1.557640,ndi
1786510225.168344,2.399940,-0.008690,-0.044460,-1.557600,ndi
1786510225.185833,2.417429,-0.008690,-0.044460,-1.557640,ndi
1786510225.203327,2.434923,-0.008700,-0.044440,-1.557630,ndi
1786510225.218344,2.449940,-0.008690,-0.044440,-1.557640,ndi
1786510225.235795,2.467391,-0.008700,-0.044460,-1.557630,ndi
1786510225.253327,2.484923,-0.008690,-0.044460,-1.557620,ndi
1786510225.268321,2.499917,-0.008690,-0.044440,-1.557640,ndi
1786510225.285827,2.517423,-0.008700,-0.044440,-1.557630,ndi
1786510225.303340,2.534936,-0.008690,-0.044460,-1.557610,ndi
1786510225.318354,2.549949,-0.008690,-0.044450,-1.557630,ndi
1786510225.335749,2.567344,-0.008700,-0.044430,-1.557630,ndi
1786510225.353271,2.584867,-0.008690,-0.044450,-1.557590,ndi
1786510225.368320,2.599916,-0.008700,-0.044460,-1.557650,ndi
1786510225.385808,2.617404,-0.008690,-0.044450,-1.557630,ndi
1786510225.403317,2.634913,-0.008700,-0.044430,-1.557640,ndi
1786510225.418331,2.649927,-0.008690,-0.044450,-1.557620,ndi
1786510225.435859,2.667454,-0.008690,-0.044470,-1.557630,ndi
1786510225.453353,2.684949,-0.008700,-0.044440,-1.557640,ndi
1786510225.468342,2.699938,-0.008700,-0.044440,-1.557640,ndi
1786510225.485827,2.717423,-0.008700,-0.044460,-1.557610,ndi
1786510225.503343,2.734939,-0.008690,-0.044470,-1.557630,ndi
1786510225.518325,2.749921,-0.008690,-0.044440,-1.557640,ndi
1786510225.535739,2.767335,-0.008690,-0.044440,-1.557650,ndi
1786510225.553329,2.784925,-0.008680,-0.044460,-1.557630,ndi
1786510225.568347,2.799943,-0.008690,-0.044460,-1.557630,ndi
1786510225.585839,2.817434,-0.008690,-0.044430,-1.557620,ndi
1786510225.603328,2.834924,-0.008690,-0.044440,-1.557630,ndi
1786510225.618315,2.849910,-0.008690,-0.044470,-1.557630,ndi
1786510225.635803,2.867398,-0.008700,-0.044460,-1.557640,ndi
1786510225.653290,2.884886,-0.008700,-0.044440,-1.557640,ndi
1786510225.668320,2.899916,-0.008700,-0.044440,-1.557630,ndi
1786510225.685829,2.917425,-0.008690,-0.044470,-1.557650,ndi
1786510225.703342,2.934938,-0.008700,-0.044450,-1.557630,ndi
1786510225.718367,2.949962,-0.008700,-0.044430,-1.557650,ndi
1786510225.735745,2.967341,-0.008670,-0.044450,-1.557630,ndi
1786510225.753311,2.984906,-0.008700,-0.044470,-1.557630,ndi
1786510225.768370,2.999966,-0.008690,-0.044450,-1.557650,ndi
1786510225.785834,3.017430,-0.008690,-0.044440,-1.557640,ndi
1786510225.803317,3.034913,-0.008700,-0.044450,-1.557620,ndi
1786510225.818306,3.049902,-0.008690,-0.044470,-1.557640,ndi
1786510225.835811,3.067407,-0.008700,-0.044440,-1.557630,ndi
1786510225.853311,3.084907,-0.008690,-0.044440,-1.557650,ndi
1786510225.868311,3.099906,-0.008690,-0.044450,-1.557630,ndi
1786510225.885820,3.117416,-0.008700,-0.044470,-1.557630,ndi
1786510225.903352,3.134948,-0.008700,-0.044450,-1.557640,ndi
1786510225.918334,3.149929,-0.008690,-0.044440,-1.557630,ndi
1786510225.935746,3.167342,-0.008680,-0.044460,-1.557630,ndi
1786510225.953338,3.184934,-0.008700,-0.044460,-1.557630,ndi
1786510225.968333,3.199929,-0.008700,-0.044440,-1.557630,ndi
1786510225.985815,3.217411,-0.008700,-0.044440,-1.557630,ndi
1786510226.003318,3.234914,-0.008690,-0.044460,-1.557640,ndi
1786510226.018311,3.249906,-0.008670,-0.044460,-1.557630,ndi
1786510226.035824,3.267420,-0.008700,-0.044430,-1.557660,ndi
1786510226.053313,3.284909,-0.008700,-0.044420,-1.557710,ndi
1786510226.068341,3.299936,-0.008720,-0.044410,-1.557750,ndi
1786510226.085829,3.317425,-0.008760,-0.044380,-1.557790,ndi
1786510226.103333,3.334929,-0.008800,-0.044360,-1.557780,ndi
1786510226.118345,3.349941,-0.008790,-0.044370,-1.557820,ndi
1786510226.135812,3.367408,-0.008780,-0.044380,-1.557800,ndi
1786510226.153341,3.384937,-0.008810,-0.044370,-1.557810,ndi
1786510226.168332,3.399928,-0.008830,-0.044350,-1.557820,ndi
1786510226.185841,3.417436,-0.008840,-0.044360,-1.557770,ndi
1786510226.203336,3.434932,-0.008810,-0.044380,-1.557760,ndi
1786510226.218342,3.449938,-0.008830,-0.044380,-1.557760,ndi
1786510226.235851,3.467447,-0.008830,-0.044380,-1.557720,ndi
1786510226.253344,3.484940,-0.008840,-0.044390,-1.557720,ndi
1786510226.268319,3.499915,-0.008830,-0.044410,-1.557680,ndi
1786510226.285836,3.517432,-0.008810,-0.044410,-1.557670,ndi
1786510226.303339,3.534935,-0.008820,-0.044410,-1.557620,ndi
1786510226.318271,3.549867,-0.008830,-0.044440,-1.557600,ndi
1786510226.335832,3.567428,-0.008830,-0.044440,-1.557580,ndi
1786510226.353334,3.584929,-0.008820,-0.044440,-1.557580,ndi
1786510226.368361,3.599957,-0.008810,-0.044450,-1.557530,ndi
1786510226.385841,3.617437,-0.008820,-0.044460,-1.557510,ndi
1786510226.403325,3.634921,-0.008820,-0.044460,-1.557500,ndi
1786510226.418354,3.649950,-0.008820,-0.044460,-1.557460,ndi
1786510226.435842,3.667438,-0.008810,-0.044460,-1.557460,ndi
1786510226.453321,3.684917,-0.008800,-0.044490,-1.557420,ndi
1786510226.468371,3.699967,-0.008820,-0.044490,-1.557360,ndi
1786510226.485896,3.717491,-0.008810,-0.044480,-1.557370,ndi
1786510226.503364,3.734960,-0.008810,-0.044480,-1.557340,ndi
1786510226.518270,3.749866,-0.008790,-0.044490,-1.557320,ndi
1786510226.535839,3.767435,-0.008790,-0.044500,-1.557300,ndi
1786510226.553377,3.784972,-0.008810,-0.044500,-1.557290,ndi
1786510226.568369,3.799965,-0.008820,-0.044500,-1.557290,ndi
1786510226.585858,3.817454,-0.008800,-0.044510,-1.557260,ndi
1786510226.603334,3.834930,-0.008800,-0.044520,-1.557240,ndi
1786510226.618374,3.849970,-0.008790,-0.044530,-1.557220,ndi
1786510226.635843,3.867439,-0.008800,-0.044530,-1.557180,ndi
1786510226.653341,3.884936,-0.008800,-0.044530,-1.557160,ndi
1786510226.668362,3.899958,-0.008790,-0.044540,-1.557140,ndi
1786510226.685838,3.917433,-0.008780,-0.044550,-1.557100,ndi
1786510226.703288,3.934883,-0.008800,-0.044550,-1.557090,ndi
1786510226.718320,3.949915,-0.008790,-0.044540,-1.557060,ndi
1786510226.735829,3.967425,-0.008780,-0.044540,-1.557050,ndi
1786510226.753364,3.984960,-0.008780,-0.044550,-1.557040,ndi
1786510226.768370,3.999965,-0.008780,-0.044530,-1.557030,ndi
1786510226.785826,4.017421,-0.008810,-0.044470,-1.556990,ndi
1786510226.803334,4.034930,-0.008830,-0.044430,-1.556970,ndi
1786510226.818354,4.049949,-0.008820,-0.044410,-1.556920,ndi
1786510226.835844,4.067439,-0.008820,-0.044360,-1.556920,ndi
1786510226.853335,4.084931,-0.008840,-0.044300,-1.556880,ndi
